Domain,Entity ID,Name,State,Unit,Device class,Last changed,Last updated,attr_id,attr_last_triggered,attr_mode,attr_current
"binary_sensor","binary_sensor.ww_v1_8_ladung_aktiv","WW V1.8 Ladung aktiv","unavailable","","heat","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_marstek_freigegeben","WW V1.8 Marstek freigegeben","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_marstek_verfuegbar","WW V1.8 Marstek verfuegbar","unavailable","","connectivity","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_mindestlaufzeit_erreicht","WW V1.8 Mindestlaufzeit erreicht","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_nachtladung_status","WW V1.8 Nachtladung Status","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_pv_ueberschuss","WW V1.8 PV-Ueberschuss","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_system_aktiv","WW V1.8 System aktiv","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.ww_v1_8_tibber_wirtschaftlich","WW V1.8 Tibber wirtschaftlich","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"binary_sensor","binary_sensor.yuka_mlvy66ts_ladestatus","Yuka-MLVY66TS Ladestatus","unavailable","","battery_charging","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.alles_21_grad","Alles 21 Grad","unknown","","","30/08/2026, 00:01:19","30/08/2026, 00:01:19","","","",""
"button","button.alles_aus","Alles aus","unknown","","","30/08/2026, 00:01:19","30/08/2026, 00:01:19","","","",""
"button","button.ap1og_repeater_identifizieren","AP1OG Repeater Identifizieren","unknown","","identify","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"button","button.as_aftkrt_airplay_aktuellen_titel_favorisieren","AS-AFTKRT[AirPlay] Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.as_aftkrt_cast_aktuellen_titel_favorisieren","AS-AFTKRT[Cast] Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.buro_lev_audio_airplay_aktuellen_titel_favorisieren","Büro Lev(Audio) (AirPlay) Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.buro_lev_cast_aktuellen_titel_favorisieren","Büro Lev[Cast] Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.eg_warm","EG Warm","unknown","","","30/08/2026, 00:01:19","30/08/2026, 00:01:19","","","",""
"button","button.evu_neu_starten","EVU Neu starten","unknown","","restart","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"button","button.fritz_box_7490_aufraumen","FRITZ!Box 7490 Aufräumen","unknown","","","30/08/2026, 00:01:33","30/08/2026, 00:01:33","","","",""
"button","button.fritz_box_7490_firmware_update","FRITZ!Box 7490 Firmware-Update","unknown","","update","30/08/2026, 00:01:33","30/08/2026, 00:01:33","","","",""
"button","button.fritz_box_7490_neu_starten","FRITZ!Box 7490 Neu starten","unknown","","restart","30/08/2026, 00:01:33","30/08/2026, 00:01:33","","","",""
"button","button.fritz_box_7490_neu_verbinden","FRITZ!Box 7490 Neu verbinden","unknown","","restart","30/08/2026, 00:01:33","30/08/2026, 00:01:33","","","",""
"button","button.garage_gartentur_garage_garage_garten_identifizieren","Garage Garten Identifizieren","unknown","","identify","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"button","button.garagentor_neu_starten","Garagentor Neu starten","unknown","","restart","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"button","button.garten_2_aktuellen_titel_favorisieren_2","Garten 2 Aktuellen Titel favorisieren","unknown","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"button","button.garten_aktuellen_titel_favorisieren","Universal Group ugp_9vtwgjjb Aktuellen Titel favorisieren","unknown","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"button","button.garten_aktuellen_titel_favorisieren_2","garten Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"button","button.garten_yuka_mlvy66ts_aufgabe_1","Yuka-MLVY66TS Garten täglich","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.gartenhutte_neu_starten","Gartenhütte Neu starten","unknown","","restart","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"button","button.gartentur_identifizieren","Gartentür Identifizieren","unknown","","identify","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"button","button.haustur_identifizieren","Haustür Identifizieren","unknown","","identify","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"button","button.keller_aktuellen_titel_favorisieren","Keller Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.kinderzimmer_aus","Kinderzimmer aus","unknown","","","30/08/2026, 00:01:19","30/08/2026, 00:01:19","","","",""
"button","button.kinderzimmer_warm","Kinderzimmer Warm","unknown","","","30/08/2026, 00:01:19","30/08/2026, 00:01:19","","","",""
"button","button.nas02_reboot","nas02 Neu starten","unknown","","restart","30/08/2026, 00:01:07","30/08/2026, 00:01:07","","","",""
"button","button.nas02_shutdown","nas02 Herunterfahren","unknown","","","30/08/2026, 00:01:07","30/08/2026, 00:01:07","","","",""
"button","button.schlafzimmer_tv_aktuellen_titel_favorisieren_2","Schlafzimmer-TV Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"button","button.shelly1_2beb69_neu_starten","shelly1-2BEB69 Neu starten","unknown","","restart","30/08/2026, 00:18:55","30/08/2026, 00:18:55","","","",""
"button","button.shelly1_556324_neu_starten","Huhn Neu starten","unknown","","restart","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"button","button.spphlmaschinw_zyklus_anhalten","Spühlmaschine Zyklus anhalten","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.spphlmaschinw_zyklus_fortsetzen","Spühlmaschine Zyklus fortsetzen","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.spphlmaschinw_zyklusaufzeichnung_starten","Spühlmaschine Zyklusaufzeichnung starten","unknown","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.spphlmaschinw_zyklusaufzeichnung_stoppen","Spühlmaschine Zyklusaufzeichnung stoppen","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.spphlmaschinw_zyklusende_erzwingen","Spühlmaschine Zyklusende erzwingen","unknown","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.steckdose_tv_identifizieren","Steckdose TV Identifizieren","unknown","","identify","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"button","button.temp_wohnzimmer_identifizieren","Temp Wohnzimmer Identifizieren","unknown","","identify","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"button","button.trockner_zyklus_anhalten","Trockner Zyklus anhalten","unknown","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.trockner_zyklus_fortsetzen","Trockner Zyklus fortsetzen","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.trockner_zyklusaufzeichnung_starten","Trockner Zyklusaufzeichnung starten","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.trockner_zyklusaufzeichnung_stoppen","Trockner Zyklusaufzeichnung stoppen","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.trockner_zyklusende_erzwingen","Trockner Zyklusende erzwingen","unknown","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.tv_aktuellen_titel_favorisieren","TV Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.tv_neu_starten","TV Neu starten","unknown","","restart","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"button","button.tv_samsung_wz_aktuellen_titel_favorisieren","TV Samsung WZ Aktuellen Titel favorisieren","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"button","button.warmepumpe_neu_starten","Wärmepumpe  Neu starten","unknown","","restart","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"button","button.washing_machine_zyklus_anhalten","Washing Machine Zyklus anhalten","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.washing_machine_zyklus_fortsetzen","Washing Machine Zyklus fortsetzen","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.washing_machine_zyklusaufzeichnung_starten","Washing Machine Zyklusaufzeichnung starten","unknown","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.washing_machine_zyklusaufzeichnung_stoppen","Washing Machine Zyklusaufzeichnung stoppen","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.washing_machine_zyklusende_erzwingen","Washing Machine Zyklusende erzwingen","unknown","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"button","button.yuka_mlvy66ts_abdocken","Yuka-MLVY66TS Abdocken","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_aktuelle_aufgabe_abbrechen","Yuka-MLVY66TS Aktuelle Aufgabe abbrechen","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_ladestation_umsetzen","Yuka-MLVY66TS Ladestation umsetzen","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_mahroboter_neustarten","Yuka-MLVY66TS Mähroboter neustarten","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_notfall_schub_links","Yuka-MLVY66TS Notfall-Schub links","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_notfall_schub_rechts","Yuka-MLVY66TS Notfall-Schub rechts","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_notfall_schub_ruckwarts","Yuka-MLVY66TS Notfall-Schub rückwärts","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_notfall_schub_vorwarts","Yuka-MLVY66TS Notfall-Schub vorwärts","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_synchronisiere_karte","Yuka-MLVY66TS Synchronisiere Karte","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_synchronisiere_rtk_und_ladestation","Yuka-MLVY66TS Synchronisiere RTK und Ladestation","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"button","button.yuka_mlvy66ts_synchronisiere_zeitplane","Yuka-MLVY66TS Synchronisiere Zeitpläne","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"calendar","calendar.cookidoo_speiseplan","Cookidoo Speiseplan","unavailable","","","30/08/2026, 00:08:19","30/08/2026, 00:08:19","","","",""
"camera","camera.10_10_100_121","10_10_100_121 RTC Wohnzimmer","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.10_10_100_135","10_10_100_135 RTC Johannes","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.10_10_100_138","10_10_100_138 RTC Hühnerstall","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.10_10_100_149","10_10_100_149 RTC Garten Hintertür","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.10_10_100_174","10_10_100_174 RTC Garten Totale","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.10_10_101_194","10_10_101_194 RTC Garage","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.garage","Garage","recording","","","30/08/2026, 00:01:43","30/08/2026, 00:30:54","","","",""
"camera","camera.garage_garage_2","Garage Strasse","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"camera","camera.garten","Garten","recording","","","30/08/2026, 00:01:43","30/08/2026, 00:30:54","","","",""
"camera","camera.garten2","Garten2","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"camera","camera.garten_2_garten_2","Garten Garage","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"camera","camera.garten_garten_2","Garten","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"camera","camera.gartentuer","Gartentuer","unavailable","","","30/08/2026, 00:01:43","30/08/2026, 00:30:54","","","",""
"camera","camera.haustuer_haustuer_2","Haustür","recording","","","30/08/2026, 00:01:17","30/08/2026, 00:30:54","","","",""
"camera","camera.huhnerstall","Hühnerstall","idle","","","30/08/2026, 00:01:28","30/08/2026, 00:30:54","","","",""
"camera","camera.johannes","Johannes","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"camera","camera.rosalie","Wohnzimmer","recording","","","30/08/2026, 00:01:39","30/08/2026, 00:30:54","","","",""
"camera","camera.rtc","10_10_100_30 RTC Einfahrt","unavailable","","","30/08/2026, 00:35:24","30/08/2026, 00:35:24","","","",""
"camera","camera.yuka_mlvy66ts","Yuka-MLVY66TS","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"climate","climate.hc1","Heating circuit hc1 hc1","auto","","","30/08/2026, 00:01:23","30/08/2026, 00:01:23","","","",""
"conversation","conversation.home_assistant","Home Assistant","2026-08-28T21:21:07.484272+00:00","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"conversation","conversation.ollama_conversation","Ollama Conversation","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"counter","counter.ww_v18_ladungen_heute","WW V1.8 Ladungen heute","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"device_tracker","device_tracker.00_0a_f5_70_10_64","00-0A-F5-70-10-64 00-0A-F5-70-10-64","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.00_0a_f5_71_cf_b4","00-0A-F5-71-CF-B4 00-0A-F5-71-CF-B4","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.00_0a_f5_ef_a9_f8","00-0A-F5-EF-A9-F8 00-0A-F5-EF-A9-F8","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.00_22_61_f1_f7_ca","00-22-61-F1-F7-CA Keller","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.0a_62_4f_18_de_42","0A-62-4F-18-DE-42 0A-62-4F-18-DE-42","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.0e_f9_e1_99_6b_ce","0E-F9-E1-99-6B-CE 0E-F9-E1-99-6B-CE","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.0fe72e111","0fe72e111 0fe72e111","home","","","30/08/2026, 00:01:33","30/08/2026, 00:34:58","","","",""
"device_tracker","device_tracker.10_10_100_159","amazon-93be39b6a amazon-93be39b6a","home","","","30/08/2026, 00:01:33","30/08/2026, 00:34:58","","","",""
"device_tracker","device_tracker.14_0a_c5_2f_fc_28","14-0A-C5-2F-FC-28 Alexa Garten","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.1a_94_b2_7b_97_9b","1A-94-B2-7B-97-9B iPhone","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.20_1c_3a_68_1a_93","20-1C-3A-68-1A-93 20-1C-3A-68-1A-93","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.2a_21_a3_a8_37_a2_2","2A-21-A3-A8-37-A2 2A-21-A3-A8-37-A2","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.360_kidswatch_x5pe","E4-A3-2F-9A-5E-00 360-KIDSWATCH-X5PE","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.42_01_60_18_a6_e4","42-01-60-18-A6-E4 42-01-60-18-A6-E4","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.50_31_23_41_e8_a4","50-31-23-41-E8-A4 50-31-23-41-E8-A4","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.54_2b_1c_ef_b9_88","54-2B-1C-EF-B9-88 Firetv-wz","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.58_20_59_ba_bc_f2","58-20-59-BA-BC-F2 58-20-59-BA-BC-F2","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.5c_c3_36_51_9f_0a","5C-C3-36-51-9F-0A android-82e28703053e222a","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.60_6b_bd_b0_ed_56","60-6B-BD-B0-ED-56 60-6B-BD-B0-ED-56","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.6a_b5_85_fe_7f_48","6A-B5-85-FE-7F-48 Johannes Tablet","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.7a_4d_64_c4_16_6f","7A-4D-64-C4-16-6F iPhone","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
